trip_id,trip_segmentno,segmentkey,segmentid,ev_kwh
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.4878044127999957
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.12195205689999965
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.24390411380000646
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.12194824219999136
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,0.0
1457,-1,-1,-1,1.3414611816000104
1457,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.1219558716000222
1461,-1,-1,-1,0.6097564697000024
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.3658523558999889
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.12194824219999136
1461,-1,-1,-1,0.12194824220000555
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1461,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.12194824220000555
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1469,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.7317047119000079
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1474,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,1.0975608824999978
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1492,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.8536605834999946
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1493,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.7317047118999795
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.12194824209998956
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,1.2195129395000066
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.12194824209998956
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1496,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.6097564697999971
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,22.926830291799998
1509,-1,-1,-1,22.926830291799998
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.3658599854000002
1509,-1,-1,-1,0.6097564697000024
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,15.365848541300005
1509,-1,-1,-1,18.17072677609999
1509,-1,-1,-1,17.073169708299993
1509,-1,-1,-1,17.073169708299993
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.7317047119000079
1509,-1,-1,-1,15.365848541300005
1509,-1,-1,-1,18.17072677609999
1509,-1,-1,-1,1.2195129394999924
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,18.17072677609999
1509,-1,-1,-1,17.073169708299993
1509,-1,-1,-1,18.17072677609999
1509,-1,-1,-1,15.365848541300005
1509,-1,-1,-1,15.365848541300005
1509,-1,-1,-1,0.36585235599999066
1509,-1,-1,-1,18.17072677609999
1509,-1,-1,-1,18.17072677609999
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,22.926830291799998
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1509,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.9756126403999872
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.12195205689999965
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1510,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.12195587159999376
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.3658523560000049
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.36585235589999604
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.2439041137999993
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.2439041137999993
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.3658523560000049
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1511,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1516,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.4878082274999969
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1520,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.60975646979999
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.8536605834999875
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.2439041137999993
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.12194824220000555
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1522,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.9756011963000047
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.2438964843999969
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.7317047119000079
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.12194824220000555
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,1.3414611815999962
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1528,-1,-1,-1,0.0
1531,-1,-1,-1,0.0
1531,-1,-1,-1,0.0
1531,-1,-1,-1,0.0
1531,-1,-1,-1,0.12194824220000555
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.12195587160000798
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.9756088257000072
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.12194824219999136
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.12194824220000555
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.12194824220000555
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.2439041137999993
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.4878082275999986
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1532,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.6097564698000042
1533,-1,-1,-1,0.12194824220000555
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.12194824220000555
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1533,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1553,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1558,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.2439041137999993
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.24390411369999754
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.2439041137999993
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.12194824219999136
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.2439041137999993
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.7317047119000079
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.4878005981000086
1561,-1,-1,-1,0.3658523559000031
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.12194824219999136
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1561,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.3658561707000061
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.3658523559000031
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1562,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.24390411369999754
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.7317123412999821
1567,-1,-1,-1,0.3658599853000055
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,1.2195129394000048
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,26.463417053300013
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.4878005980999944
1567,-1,-1,-1,0.12194824219999136
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,25.731712341400012
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,26.463417053300013
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.6097564698000042
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.12194824220000555
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.2438964844000111
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.6097564698000042
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1567,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1568,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.24390029900000346
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.9756088257000002
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.12195205690000675
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.8536567688000005
1572,-1,-1,-1,0.12195205689999256
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1572,-1,-1,-1,0.0
1573,-1,-1,-1,0.0
1573,-1,-1,-1,0.0
1573,-1,-1,-1,0.0
1573,-1,-1,-1,0.0
